31177000	31177200	8.553831
31177000	31177400	7.7222085
31177200	31177400	12.117928
31177000	31177600	3.6103833
31177200	31177600	9.029429
31177400	31177600	5.1147094
31177000	31177800	3.3213801
31177200	31177800	5.863513
31177400	31177800	5.646346
31177600	31177800	7.9195504
31177000	31178000	4.0399566
31177200	31178000	5.7948127
31177400	31178000	5.902124
31177600	31178000	6.7731576
31177800	31178000	6.64638
31177000	31178200	4.37364
31177200	31178200	2.895434
31177400	31178200	7.5513635
31177600	31178200	1.629465
31177800	31178200	10.7930155
31178000	31178200	6.837537
31177000	31178400	3.3850777
31177200	31178400	1.493991
31177400	31178400	5.3949676
31177600	31178400	5.044645
31177800	31178400	6.9612484
31178000	31178400	7.4088926
31178200	31178400	12.604172
31177000	31178600	3.2514563
31177200	31178600	4.305053
31177600	31178600	2.4227571
31177800	31178600	2.6745849
31178000	31178600	4.066535
31178200	31178600	11.006036
31178400	31178600	17.03674
31177000	31178800	1.1097785
31177200	31178800	2.9387789
31177400	31178800	3.5374188
31177600	31178800	3.3077164
31177800	31178800	3.651529
31178000	31178800	4.163937
31178200	31178800	6.010482
31178400	31178800	11.62987
31178600	31178800	8.936637
31177000	31179000	1.328552
31177200	31179000	2.3454053
31177400	31179000	0.70579326
31177600	31179000	1.9798876
31177800	31179000	2.1856823
31178000	31179000	2.4923925
31178200	31179000	4.49709
31178400	31179000	5.568999
31178600	31179000	13.372925
31178800	31179000	7.303058
31177000	31179200	1.9560212
31177200	31179200	1.5107442
31177400	31179200	0.51956815
31177600	31179200	1.8218622
31177800	31179200	3.2179704
31178000	31179200	4.892718
31178200	31179200	3.6415749
31178400	31179200	5.1245074
31178600	31179200	6.891114
31178800	31179200	7.392179
31179000	31179200	7.6426797
31177000	31179400	1.3155848
31177200	31179400	1.1612566
31177400	31179400	1.3978088
31177600	31179400	0.98028153
31177800	31179400	0.8116309
31178000	31179400	2.4680657
31178200	31179400	3.1172373
31178400	31179400	2.7573216
31178600	31179400	0.66212
31178800	31179400	5.875819
31179000	31179400	4.869786
31179200	31179400	6.472703
31177000	31179600	0.91372067
31177200	31179600	0.13442236
31177400	31179600	0.6472188
31177600	31179600	1.8155748
31177800	31179600	1.0021452
31178000	31179600	2.0950842
31178200	31179600	2.4743233
31178400	31179600	2.5534112
31178800	31179600	2.0928032
31179000	31179600	5.010726
31179200	31179600	8.114997
31179400	31179600	8.249024
31177000	31179800	0.43201166
31177200	31179800	0.38133338
31177400	31179800	1.147531
31177600	31179800	0.3219048
31177800	31179800	0.7107289
31178000	31179800	2.1612356
31178200	31179800	1.7548084
31178400	31179800	0.9054491
31178600	31179800	2.609123
31178800	31179800	5.936927
31179000	31179800	4.6197376
31179200	31179800	5.755216
31179400	31179800	9.06132
31179600	31179800	6.1915755
31177200	31180000	0.15418664
31177400	31180000	0.37119004
31177600	31180000	0.5206302
31177800	31180000	0.5747459
31178000	31180000	0.65539825
31178200	31180000	0.23651047
31178400	31180000	0.36610526
31178800	31180000	0.4801021
31179000	31180000	2.8737295
31179200	31180000	1.4808426
31179400	31180000	3.4859586
31179600	31180000	3.4916875
31179800	31180000	3.7378578
31177000	31180200	0.4073253
31177200	31180200	1.0786287
31177400	31180200	0.21639156
31177600	31180200	0.6070205
31177800	31180200	0.33505788
31178200	31180200	0.8272669
31178400	31180200	0.42685458
31178600	31180200	1.6400203
31178800	31180200	1.1195347
31179000	31180200	1.3402315
31179200	31180200	0.7399564
31179400	31180200	0.99536276
31179600	31180200	1.3058172
31179800	31180200	1.1984763
31180000	31180200	2.290773
31177000	31180400	0.17176367
31177200	31180400	0.45484343
31177600	31180400	0.511945
31177800	31180400	0.84773684
31178000	31180400	0.6444648
31178400	31180400	0.35999784
31178600	31180400	0.6915748
31179000	31180400	0.28257895
31179200	31180400	0.9360894
31179400	31180400	0.979373
31179600	31180400	1.0365098
31179800	31180400	0.9188756
31180000	31180400	3.8639543
31180200	31180400	10.742969
31177200	31180600	0.28352168
31177400	31180600	0.6825522
31177800	31180600	0.52842754
31178000	31180600	0.4017201
31178200	31180600	0.86980104
31178800	31180600	0.88282204
31179000	31180600	0.52842754
